objectid,key,cod_tramo,codigo_via,pr_inicial,dist_ini,pr_finl,dist_fin,territorial,tramo,sector,administrador,amv,superficie,calzada,ruta,fuente,fecha_fuente,fecha_actualiz,concesion,observacion_invias,estado,observacion_igac,reversion,pr_ini_con,pr_fin_con,ruleid_1,inline_fid,simlnflag,maxsimptol,minsimptol
1069,1,660370,6603,70,0,123,909,18,Transversal Tribuga - Arauca,Cuestaboba - Pamplona,2,,,2,,Google Maps (DC Criterio Técnico),2016/06/15 00:00:00+00,2016/06/27 00:00:00+00,,,3d_mal_este,Act. seg 123-123+909,,70+0,123+909,2,10035,0,1,1
1070,1,66033,6603,3,400,70,0,22,Transversal Tribuga - Arauca,Bucaramanga - Cuestaboba,2,,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,"CONCESIÓN BUCARAMANGA – PAMPLONA, entregada el 21 de julio de 2016",,,Act. seg 8+18; 34-37; 123-123+909,,3+400,70+0,2,10036,0,1,1
934,1,66040,6604,0,0,150,0,18,Transversal Tribuga - Arauca,La Lejía - Saravena,1,4,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,150+0,1,9940,0,1,1
1096,1,66050,6605,0,0,131,970,7,Transversal Corredor Fronterizo del Oriente Colombiano,Tame - Corocoro,1,4,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 33-34,,0+0,131+970,1,10084,0,1,1
1126,1,66060,6606,0,0,44,280,7,Transversal Corredor Fronterizo del Oriente Colombiano,Corocoro - Arauca,1,4,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 40-44,,0+0,44+280,1,10094,0,1,1
829,4,,7006,2,750,11,450,26,Acceso Troncal del  Magdalena,Aguachica – Gamarra,1,2,,,,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,,,,2+750,11+450,1,974,0,1,1
1012,1,700743,7007,43,0,54,787,26,Acceso a Cucuta y Venezuela,Río de Oro - Ocaña,1,1,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 49-51,,43+0,54+787,1,9989,0,1,1
1373,1,70070,7007,0,0,43,0,26,Acceso a Cucuta y Venezuela,Aguaclara - Río de Oro,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,43+0,1,10393,0,1,1
1435,1,70070,7007,9,10,9,160,26,Acceso a Cucuta y Venezuela,Segmentos  Viales fuera de Servicio,1,2, ,1, ,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , , , , ,9+010,9+160,1,10464,0,1,1
882,1,70080,7008,0,0,69,0,26,Acceso a Cucuta y Venezuela,Ocaña - Alto del Pozo,1,1,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 24-27+0400,,0+0,69+0,1,9847,0,1,1
1400,1,700869,7008,69,0,128,0,18,Acceso a Cucuta y Venezuela,Alto El Pozo - Sardinata,1,1, ,2, ,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2020/06/17 00:00:00+00, , , ,Act. seg 69-73+0400; 75-77; 82-83; 89-96; 99-100, ,69+0,128+0,1,10435,0,1,1
1431,1,700869,7008,69,0,128,0,18,Acceso a Cucuta y Venezuela,Segmentos  Viales fuera de Servicio,1,1, ,2, ,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2020/06/17 00:00:00+00, , , ,Act. seg 69-73+0400; 75-77; 82-83; 89-96; 99-100, ,69+0,128+0,1,10471,0,1,1
937,1,70090,7009,0,0,57,600,18,Acceso a Cucuta y Venezuela,Sardinata - El Zulia,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,57+600,1,9943,0,1,1
986,1,700957,7009,57,600,66,0,18,Acceso a Cucuta y Venezuela,El Zulia - Cúcuta,1,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,57+600,66+0,1,9959,0,1,1
1132,1,70100,7010,0,0,8,600,18,Acceso a Cucuta y Venezuela,Cúcuta - Puente Internacional Simón Bolívar,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,8+600,2,10100,0,1,1
1419,1,74010,7401,0,0,63,464,11,Transversal Puerto rey - Tibú,Puerto Rey - Monteria,2, ,1,2,74,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , , , , ,0+0,63+464,2,10469,0,1,1
1319,1,74020,7402,0,0,35,0,11,Transversal Puerto rey - Tibú,Cereté - Cruce Ruta 25 (La Ye),2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,35+0,2,10325,1,1,1
1051,4,740343,7403,43,0,49,77,11,Transversal Puerto rey - Tibú,San Marcos - GuayepoGuayepo,1,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,43+0,49+77,1,10018,0,1,1
1052,1,74030,7403,0,0,43,0,11,Transversal Puerto rey - Tibú,El Viajano - San Marcos,1,2,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,43+0,1,10019,0,1,1
1053,4,74040,7404,0,0,83,0,23,Transversal Puerto rey - Tibú,Guayepo - Achí,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,83+0,1,10020,0,1,1
1059,1,75060,7506,0,0,73,600,16,Acceso a Mitú,Calamar - San José del Guaviare,1,4,,1,,Digital Globe,2016/01/01 00:00:00+00,2016/09/20 00:00:00+00,,,,,,0+0,73+600,1,10049,0,1,1
1081,1,75060,7506,0,0,73,600,16,Acceso a Mitú,Calamar - San José del Guaviare,1,4,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,73+600,1,10048,0,1,1
1054,2,78010,7801,0,0,52,0,11,Conexión Transversal del Caribe - Troncal de Occidente,Lorica - Chinú,1,1,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,52+0,1,10021,0,1,1
1405,1,78020,7802,0,0,68,350,3,Transversal Depresion Momposina,Puerta de Hierro - Magangué - Yatí,1,1, ,2, ,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , , , , ,0+0,68+350,1,10440,1,1,1
1034,4,78030,7803,0,0,38,0,3,Transversal Depresion Momposina,La Bodega - Mompós,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,38+0,1,10004,1,1,1
1359,1,78040,7804,0,0,34,332,3,Transversal Depresion Momposina,Mompós - Guamal,1,2,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,34+332,1,10376,0,1,1
1035,1,78050,7805,0,0,36,320,15,Transversal Depresion Momposina,Guamal - El Banco,1,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,36+320,1,10005,1,1,1
1345,1,78050,7805,0,0,36,320,15,Transversal Depresion Momposina,Guamal - El Banco,1,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,36+320,1,10363,0,1,1
1346,1,78050,7805,0,0,36,320,15,Transversal Depresion Momposina,Guamal - El Banco,1,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,36+320,1,10364,0,1,1
987,1,780628,7806,28,0,45,0,9,Transversal Depresion Momposina,Tamalameque - El Burro,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,28+0,45+0,1,9960,0,1,1
1347,1,78060,7806,0,0,28,0,9,Transversal Depresion Momposina,El Banco – Tamalameque,2,,1,1,78,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final es 28+0000 (Ramón Lobo),rev,,,0+0,28+0,2,10365,0,1,1
1055,1,80010,8001,0,0,39,1825,3,Transversal Carmen - Bosconia - Valledupar - Maicao - Puerto Bolivar,Carmen de Bolívar - Plato,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,39+1825,2,10023,1,1,1
1056,1,80020,8002,0,0,87,820,15,Transversal Carmen - Bosconia - Valledupar - Maicao - Puerto Bolivar,Plato – Pueblo Nuevo,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,87+820,2,10024,1,1,1
1057,1,80030,8003,0,0,116,120,9,Transversal Carmen - Bosconia - Valledupar - Maicao - Puerto Bolivar,Pueblo Nuevo – Bosconia – Valledupar,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final 16+0000 (Ramón Lobo),rev,,,0+0,116+120,2,10025,1,1,1
1078,1,80040,8004,0,0,13,386,9,Troncal del Carbon,Valledupar - La Paz,1,3,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,APP CESAR - GUAJIRA (ENTREGADA 12-AGT-2015),,,Act. seg 0-1,,0+0,13+386,1,10045,0,1,1
1102,1,85014,8501,4,386,25,0,6,Acceso a Leticia,Leticia - Tarapacá,1,3,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,4+386,25+0,1,10088,0,1,1
1029,1,880152,8801,52,615,66,300,13,Transversal Carmen - Bosconia - Valledupar - Maicao - Puerto Bolivar,Cuestecitas - Paradero,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,52+615,66+300,1,10041,0,1,1
1077,4,88010,8801,0,0,52,615,13,Transversal Carmen - Bosconia - Valledupar - Maicao - Puerto Bolivar,Buenavista - Cuestecitas,1,1,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,Ramón Lobo (PR Fin 52+575 en red vial),,,,0+0,52+615,1,10044,0,1,1
1125,1,880166,8801,66,300,101,0,13,Transversal Carmen - Bosconia - Valledupar - Maicao - Puerto Bolivar,Paradero - Maicao,2,,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,PR final 101+0200 (Ramon Lobo),rev,Act. seg ,,66+300,101+0,2,10093,0,1,1
948,1,90010,9001,0,0,43,773,1,Transversal del Caribe,Turbo - Necoclí,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,43+773,2,10241,0,1,1
1390,1,90020,9002,0,0,86,858,1,Transversal del Caribe,Necoclí – Puerto Rey,1,,1,1,90,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,86+858,1,10425,1,1,1
1438,1,90020,9002,0,0,82,49,1,Transversal del Caribe,Necoclí – Puerto Rey,1,3,1,1,90,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/06/17 00:00:00+00, , , , , ,0+0,82+0049,1,10467,1,1,1
1444,1,90020,9002,82,0,86,858,11,Transversal del Caribe,Arboletes – Puerto Rey,1,,1,1,90,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2020/08/24 00:00:00+00,,,,,,82+0000,86+858,1,10500,0,1,1
949,2,90030,9003,0,0,28,0,11,Transversal del Caribe,Moñitos - San Bernardo del Viento,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,28+0,1,10242,0,1,1
1271,2,900328,9003,28,0,49,0,11,Transversal del Caribe,San Bernardo del Viento - Lorica,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,28+0,49+0,1,10264,0,1,1
938,1,900449,9004,49,453,65,937,23,Transversal del Caribe,Coveñas  - San Onofre,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,APP PRIVADA ANTIOQUIA - BOLÍVAR (ENTREGA 26-NOV-2015),,,,,49+453,65+937,2,9944,0,1,1
950,1,90045,9004,5,850,23,300,11,Transversal del Caribe,Lorica - Coveñas,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,APP PRIVADA ANTIOQUIA - BOLÍVAR (ENTREGA 26-NOV-2015),,,,,5+850,23+300,2,10243,0,1,1
976,1,900465,9004,65,937,93,683,23,Transversal del Caribe,Coveñas  - San Onofre (Incluye pasos Nacionales por Toluviejo y El Pueblito),1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,65+937,93+683,1,9964,0,1,1
991,1,900493,9004,93,683,104,820,23,Transversal del Caribe,Coveñas  - San Onofre,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,APP PRIVADA ANTIOQUIA - BOLÍVAR (ENTREGA 26-NOV-2015),,,,,93+683,104+820,2,9965,0,1,1
995,1,900446,9004,46,100,49,453,23,Transversal del Caribe,Paso Nacional por Tolú,1,1,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,46+100,49+453,1,9972,0,1,1
1235,1,900423,9004,23,300,30,0,11,Transversal del Caribe,Paso Nacional por Coveñas,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,23+300,30+0,1,10214,0,1,1
1244,1,90040,9004,0,0,5,850,11,Transversal del Caribe,Paso Nacional por Loríca,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,5+850,1,10220,0,1,1
1245,1,900441,9004,41,0,46,100,23,Transversal del Caribe,Coveñas  - San Onofre,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,APP PRIVADA ANTIOQUIA - BOLÍVAR (ENTREGA 26-NOV-2015),,,,,41+0,46+100,2,10222,0,1,1
1247,1,900430,9004,30,0,41,0,23,Transversal del Caribe,Coveñas  - San Onofre (incluye Paso por Coveñas),1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,30+0,41+0,1,10221,0,1,1
1036,1,900539,9005,39,0,59,180,3,Transversal del Caribe,María la Baja - Cruz del Viso,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,APP PRIVADA ANTIOQUIA - BOLÍVAR (ENTREGA 26-NOV-2015),,,,,39+0,59+180,2,10006,0,1,1
1037,1,90050,9005,0,0,39,0,23,Transversal del Caribe,San Onofre - María La Baja,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,APP PRIVADA ANTIOQUIA - BOLÍVAR (ENTREGA 26-NOV-2015),,,,,0+0,39+0,2,10007,0,1,1
1314,1,900559,9005,59,180,99,500,3,Transversal del Caribe,Cruz del Viso - Cartagena,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,59+180,99+500,2,10320,1,1,1
1076,1,9006117,9006,117,103,117,664,2,Alternas a la Transversal del Caribe,Puente de la Cordialidad,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,117+103,117+664,1,10043,1,1,1
1315,1,90060,9006,39,0,117,103,2,Alternas a la Transversal del Caribe,Pensales - Barranquilla,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,39+0,117+103,2,10321,1,1,1
1356,1,90060,9006,0,0,39,0,3,Alternas a la Transversal del Caribe,Cartagena- Pendales,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,39+0,2,10396,0,1,1
925,1,90071,9007,1,1794,94,785,15,Transversal del Caribe,Barranquilla - Santa Marta,3,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,PR final 94+0785 (Ramon Lobo),rev,,,1+1794,94+785,3,9903,1,1,1
1038,1,90070,9007,0,0,1,1794,2,Transversal del Caribe,Accesos y Puente Laureano Gómez,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,1+1794,1,10008,0,1,1
1039,1,90080,9008,0,0,72,368,15,Transversal del Caribe,Santa Marta - Río Palomino,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,pr final 72+000 en Ramón Lobo,,,,0+0,72+368,2,10009,0,1,1
1040,1,90090,9009,0,0,90,0,13,Transversal del Caribe,Río Palomino - Riohacha,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,90+0,2,10010,0,1,1
952,1,90100,9010,0,0,88,0,13,Transversal del Caribe,Riohacha - Paraguachón,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,88+0,2,9921,0,1,1
1432,1,45100,45100,9,830.6,10,406.4,24,Troncal del Magdalena,Segmentos  Viales Fuera de Servicio,2, , ,2, ,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2020/06/17 00:00:00+00, , , , , ,9+0830,10+0406,2,10472,0,1,1
1188,1,2003A41,2003A,41,742,83,537,6,Acceso a Florencia,Depresión El Vergel - Florencia,1,1,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 46-48; 71-72,,41+742,83+537,1,10168,0,1,1
1185,1,20CQ010,20CQ01,0,0,1,27,6,Acceso a Florencia,Ramal Cruce Tramos 2003 (El Caraño) - 2003A (Las Doradas),1,2,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg,,0+0,1+27,1,10157,0,1,1
1218,1,20HL010,20HL01,0,0,9,500,14,Popayan - Paletara - San Jose de Isnos - Pitalito - San Agustin,Sombrerillos - San Agustín - Parque Arqueológico,2,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,SANTANA - MOCOA - NEIVA (ENTREGADA 23-SEPT-2015),,,,,0+0,9+500,2,10197,0,1,1
1446,4,21CR04,21CR04,0,0,28,733.7,11,Alternas a la Transversal del Caribe,Santa Lucia - San Pelayo,2,,1,1,21,Entrega del Contratista,2020/08/20 00:00:00+00,2020/08/24 00:00:00+00,Concesión Ruta al Mar,,,,,0+0000,28+0733,2,10499,1,1,1
1257,1,21CRA0,21CRA,0,0,6,780,11,Acceso a Monteria,Variante Oriental de Montería (1),2,,,2,,WFS ANI,1970/01/01 00:00:00+00,2016/06/02 00:00:00+00,,,3d_mal_oeste,,,0+0,6+780,2,10250,0,1,1
1363,1,23VL010,23VL01,0,0,15,0,25,Circuito Cali - Palmira,Glorieta Cencar - Aeropuerto - Cruce Ruta 25,1,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,Cambia codigo de 25VL01,,,,0+0,15+0,1,10400,0,1,1
1351,4,23VL020,23VL02,0,0,12,0,25,Circuito Cali - Palmira,Paso de La Torre - Siberia (Variante Yumbo),1,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,Se asigna codigo 23VL02,,,,0+0,12+0,1,10369,0,1,1
842,1,23VL02-10,23VL02-1,0,0,3,700,25,Circuito Cali - Palmira,El Limón - Rozo,1,,,1,,IGAC (Contrato 2932/2008),1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,Se asigna codigo 23VL02_1,,,,0+0,3+700,1,1225,0,1,1
841,1,23VL02-20,23VL02-2,0,0,6,0,25,Circuito Cali - Palmira,El Limón - La Acequia,1,,,1,,IGAC (Contrato 2932/2008),1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,Se asigna codigo 23VL02_2,,,,0+0,6+0,1,1224,0,1,1
1355,4,,23VLB,0,0,2,729,25,Alternas a la Troncal de Occidente,Variante al Poblado de Yotoco,1,,1,1,23,Imagenes Satelitales Gigital Globe,2018/09/29 10:17:56+00,2018/09/29 10:17:56+00,,,,,,0+0,2+729,1,10395,0,1,1
1116,1,2501A102,2501A,102,0,136,0,8,Alternas a la Troncal de Occidente,Higuerones - Mojarras,1,1,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,102+0,136+0,1,10111,0,1,1
1117,2,2501A2,2501A,2,0,102,0,17,Alternas a la Troncal de Occidente,Pasto - Higuerones,1,5,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,2+0,102+0,1,10112,0,1,1
1041,1,2501B0,2501B,0,0,60,0,17,Alternas a la Troncal de Occidente,Cebadal - Santa Bárbara,1,3,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,Se dividio Sector según Criterio Tecnico AMV 3 (60+0000),div,Act. seg 28- 31+250. No se dejó Par Vial Sandoná y Consacá ,,0+0,60+0,1,10148,0,1,1
1160,1,2501B60,2501B,60,0,91,0,17,Alternas a la Troncal de Occidente,Santa Bárbara - Pasto,1,4,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,Se dividio Sector según Criterio Tecnico AMV 4 (60+0000),div,,,60+0,91+0,1,10135,0,1,1
1171,1,2501B28,2501B,28,468,29,503,17,Alternas a la Troncal de Occidente,Cebadal - Santa Bárbara (Paso Antiguo por Puente Alfonso López Pumarejo),1,3,,2,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,Se dividio Sector por paso antiguo sobre Rio Azufral PR 29,div,Act. seg 28- 31+250. El par vial no se dejó,,28+468,29+503,1,10145,0,1,1
1228,1,2504A21,2504A,21,0,48,700,25,Troncal de Occidente,Límites Cauca - Palmira,1,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,21+0,48+700,1,10210,0,1,1
1362,1,2504A0,2504A,0,0,21,0,8,Troncal de Occidente,Ye de Villa Rica - Límites Cauca ,1,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,21+0,1,10399,1,1,1
1365,1,2505B0,2505B,0,0,28,0,25,Alternas a la Troncal de Occidente,Palmaseca - El Cerrito,1,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,Se asigna codigo 2505B,,,,0+0,28+0,1,10402,1,1,1
851,1,25ANH,25ANH,0,0,4,658,1,Troncal de Occidente,Variante de Caucasia,2,,,,25,ANI,2019/10/25 00:00:00+00,2019/10/25 00:00:00+00,,,,,,0+0,4+658,2,9770,1,1,1
854,4,25ANI,25ANI,0,0,2,76,1,Alternas a la Troncal de Occidente,Variante La Pintada,2,,1,1,25,,2019/11/18 00:00:00+00,2019/11/18 00:00:00+00,,,,,,0+0,2+076,2,9771,1,1,1
1437,1, ,25AT04,0,0,32,100,2, ,Cruce Ruta 25 (Villa Maria) - Cruce Ruta 90A (Cienaga de Rincón),2, ,1,2,25,Archivo SHP suministrdo por la ANI,2018/11/22 00:00:00+00,2020/06/17 00:00:00+00,Concesion Costera Cartagena Barranquilla SAS,Se recibe y actualiza segun el eje suministrado por la concesion con numero de radicado INVIAS 96965, , , ,0,32+0100,2,10466,1,1,1
1108,1,25ATA0,25ATA,0,0,10,700,2,Troncal de Occidente,Variante Palmar de Varela - Sabanagrande,2,,,2,,Google Maps y WFS ANI,1970/01/01 00:00:00+00,2016/05/20 00:00:00+00,,,3d_mal_central,,,0+0,10+700,2,10073,0,1,1
1338,1,25ATA0,25ATA,0,0,10,700,2,Troncal de Occidente,Variante Palmar de Varela - Sabanagrande,2,,,2,,Google Maps y WFS ANI,1970/01/01 00:00:00+00,2016/05/20 00:00:00+00,,,3d_mal_central,,,0+0,10+700,2,10345,0,1,1
1219,1,25B011,25B01,1,250,42,138,1,Alternas a la Troncal de Occidente,La Pintada - Peñalisa,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,1+250,42+138,2,10198,0,1,1
1222,1,25B010,25B01,0,0,1,250,1,Alternas a la Troncal de Occidente,La Pintada - Via a Peñalisa,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,1+250,2,10205,0,1,1
1225,1,25B020,25B02,0,0,73,10,1,Alternas a la Troncal de Occidente,Bolombolo - Santafé de Antioquia,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,MAR 1 (ENTREGADA 15-OCT-2015),PR final 73+0000 (Ramon Lobo),rev,,,0+0,73+10,2,10207,0,1,1
959,1,25BL020,25BL02,0,0,25,93,3,Acceso a Cartagena,Carreto - Cruz del Viso,2,,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,PTA. HIERRO - PALMAR DE VARELA (ENTREGADA 19-AGT-2015),,,,,0+0,25+93,2,9928,1,1,1
1118,3,25CC020,25CC02,0,0,19,124,8,Alternas a la Troncal de Occidente,Timbío - El Tablón,1,6,,1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,pr final 19+0150 en Ramón Lobo,,,,0+0,19+124,1,10113,0,1,1
1050,2,25CC040,25CC04,0,0,28,0,8,Conexión Costa Pacifica - Troncal de Occidente,Popayán - El Rosarío,1,6,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 27-28,,0+0,28+0,1,10159,0,1,1
1209,2,25CC150,25CC15,0,0,121,667,8,Transversal Rosas Condagua,Rosas - La Sierra - La Vega - San Sebastián - Santiago,1,6,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00,,,,Act. seg 45+500- 47;106-107,,0+0,121+667,1,10187,0,1,1
1184,2,25CC15_1121,25CC15-1,121,667,170,0,8,Transversal Rosas Condagua,Santiago - Santa Rosa,1,1,,1,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2020/08/24 00:00:00+00,,,,Act. seg 131-132,,121+667,170+0,1,10156,0,1,1
1220,1,25CCA0,25CCA,0,0,6,500,8,Troncal de Occidente,Paso por Santander de Quilichao,3,,,2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00,,,,,,0+0,6+500,3,10202,1,1,1
